trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
65,False,"{'a': 0.5, 'e': 0.6749999999999997}",20,0,-49.260643369857384,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.6699999999999997}",20,0,-74.61621862607834,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.6649999999999997}",20,0,-135.66917845152966,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.6599999999999997}",20,0,-110.9966154869679,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.6549999999999997}",25,18,8.374641989744077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.6499999999999997}",20,0,-52.19854185510763,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.6449999999999997}",30,0,-185.22150840131368,"{0: 19, 1: 1, 2: 4, 3: 4, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,0,-58.94493316386896,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.6349999999999997}",20,0,4.8805750471331315,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.6299999999999997}",30,0,-99.04465252450937,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.6249999999999997}",25,0,-89.59515278449021,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.6199999999999997}",20,0,-100.53214479757855,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.6149999999999997}",20,16,6.6373644435089325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.6099999999999997}",20,0,-3.527681677963678,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.6049999999999996}",20,0,-114.70077164109608,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,0,-57.74790842750402,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.5949999999999996}",20,0,-74.34946928999545,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.5899999999999996}",20,0,-23.302025354821662,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.5849999999999996}",25,0,-94.5109037609625,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.5799999999999996}",20,0,-5.854810400745922,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.5749999999999996}",30,9,-17.37095707545596,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.5699999999999996}",30,19,18.807217978531114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.5649999999999996}",20,0,-18.05213045840235,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.5599999999999996}",35,0,-125.56322086036029,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
89,False,"{'a': 0.5, 'e': 0.5549999999999996}",30,0,-123.94457975463493,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
90,False,"{'a': 0.5, 'e': 0.5499999999999996}",30,0,-8.902119057560334,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.5449999999999996}",25,0,-8.576336709071331,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.5399999999999996}",20,0,-46.66298496043105,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.5349999999999996}",25,0,4.854084598963465,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.5299999999999996}",20,0,-62.76603704600111,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.5249999999999996}",20,0,-40.810106664782914,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,0,18.101598538548913,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.5149999999999996}",35,0,-57.20657094180706,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.5099999999999996}",25,0,-98.88426509997204,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.5049999999999996}",30,0,-155.22946635376132,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
100,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,0,-21.23927187900898,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.49499999999999955}",30,0,-0.2820395337560293,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.48999999999999955}",20,3,-53.25925136922456,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
103,False,"{'a': 0.5, 'e': 0.48499999999999954}",25,0,-12.057263730535272,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.47999999999999954}",20,0,-14.02193603709994,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.47499999999999953}",25,0,-6.712500654529719,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.46999999999999953}",25,0,-146.21324272576166,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
107,False,"{'a': 0.5, 'e': 0.4649999999999995}",20,4,12.169541490594284,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.4599999999999995}",20,0,-25.02197065994326,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.4549999999999995}",20,0,-1.7272027057631183,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.4499999999999995}",20,7,20.178645517450448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.4449999999999995}",25,0,-97.82768031882023,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
112,False,"{'a': 0.5, 'e': 0.4399999999999995}",25,0,-82.59506275564911,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.4349999999999995}",30,0,-53.69093168116787,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,0,-30.064113189563884,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.4249999999999995}",20,0,-82.7682234678244,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.4199999999999995}",20,0,15.816479561638342,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.4149999999999995}",20,0,-4.148453898526196,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.4099999999999995}",35,0,-138.8347185596376,"{0: 28, 1: 1, 2: 1, 3: 2, 4: 3}",0
119,False,"{'a': 0.5, 'e': 0.40499999999999947}",20,0,3.5533922509344658,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.39999999999999947}",20,0,3.5528230760018586,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.39499999999999946}",20,5,21.431976626638722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.38999999999999946}",20,13,-1.6594210236818998,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.38499999999999945}",25,0,-16.27922274382852,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.37999999999999945}",20,0,-129.54286538462554,"{0: 14, 1: 0, 2: 1, 3: 3, 4: 2}",0
125,False,"{'a': 0.5, 'e': 0.37499999999999944}",30,18,14.850278868975515,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.36999999999999944}",25,15,-22.784531388250148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.5, 'e': 0.36499999999999944}",25,0,-81.0289552915123,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.35999999999999943}",25,17,-0.16648605869293798,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.3549999999999994}",25,6,-18.312151578637078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,0,-52.71584473114876,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.3449999999999994}",30,0,-38.54911710155866,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.3399999999999994}",20,0,-31.489645176493873,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.3349999999999994}",25,0,-50.28788707733478,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.3299999999999994}",20,3,-49.55876734152849,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.3249999999999994}",25,0,11.096871659127668,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.3199999999999994}",25,0,-43.67761601367575,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.3149999999999994}",25,0,-67.37470563053604,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.3099999999999994}",20,0,14.164857599065662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.3049999999999994}",30,0,-60.3216061153733,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,0,-1.3043803139438068,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.2949999999999994}",20,0,-18.432448142613516,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.28999999999999937}",25,0,14.69192399434997,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.28499999999999936}",30,16,10.640361164495424,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.27999999999999936}",25,0,-33.15742763312005,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.27499999999999936}",20,7,10.00735495528134,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.26999999999999935}",25,0,-9.405429123143243,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.26499999999999935}",20,0,-58.115269236102236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
148,False,"{'a': 0.5, 'e': 0.25999999999999934}",30,0,-59.35796785335661,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.25499999999999934}",30,0,16.241235795814703,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.24999999999999933}",25,1,-7.734702237060521,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.24499999999999933}",20,0,11.136096768890882,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.23999999999999932}",25,0,-58.905836339305644,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.23499999999999932}",25,0,34.2702650538015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.22999999999999932}",20,0,-6.688214549179817,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.2249999999999993}",20,0,23.4657456613583,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.5, 'e': 0.2199999999999993}",30,0,-17.562272534671738,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.2149999999999993}",20,0,9.855223958170356,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.2099999999999993}",20,0,-35.87255025393678,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.2049999999999993}",30,3,34.94737514361754,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.1999999999999993}",25,0,2.15314550609332,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.19499999999999929}",20,0,27.56861967877701,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.18999999999999928}",30,0,31.687317262463754,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.18499999999999928}",25,0,11.508237809958704,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.17999999999999927}",20,0,18.92855657823776,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.17499999999999927}",20,0,2.1142276204246437,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.16999999999999926}",25,12,24.862696199065127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.16499999999999926}",20,0,-13.729795545258057,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.15999999999999925}",20,11,15.859281614748067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.15499999999999925}",20,4,1.3964482359841195,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.14999999999999925}",20,0,6.22142479816014,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.14499999999999924}",20,0,-36.836723706065264,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.13999999999999924}",20,0,12.232506054409177,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.13499999999999923}",20,0,14.355301805826974,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.12999999999999923}",25,0,-32.88824289250261,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.12499999999999922}",20,6,4.9343450333596754,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.11999999999999922}",25,0,24.411971176440552,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.11499999999999921}",35,0,-10.330883693456371,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.10999999999999921}",30,0,14.33700398796155,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.1049999999999992}",25,0,29.624388325119085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.0999999999999992}",20,0,11.017151854798133,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.0949999999999992}",20,0,10.047745534265497,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.08999999999999919}",20,0,13.350108175919893,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.08499999999999919}",25,0,-3.2200885183281205,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.07999999999999918}",20,0,-18.89813432357918,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
