trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
57,False,"{'a': 0.5, 'e': 0.0002972651605231866}",20,0,17.432720672559896,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.000287273771904625}",30,0,38.09135324946498,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.0002777777777777777}",25,11,23.818816345376618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.00026874496103198057}",20,0,30.60624553935041,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.00026014568158168566}",20,0,-25.797295742563065,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.0002519526329050137}",35,0,7.889794324879878,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.00024414062499999978}",20,0,18.34468105682837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.0002366863905325442}",20,5,26.05270653106911,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.000229568411386593}",25,0,21.58664668355786,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.00022276676319893054}",25,0,-4.455969300638351,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.00021626297577854653}",35,0,3.4581983290991545,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.00021003990758244052}",25,0,31.235433885744783,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.00020408163265306107}",30,0,29.890115267553504,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.0001983733386232889}",20,10,17.70133936682955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.0001929012345679011}",30,0,42.48682201830774,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.00018765246762994918}",30,18,23.377011845712296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.00018261504747991219}",25,0,30.24753742976162,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.00017777777777777762}",30,0,48.87326155822314,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.00017313019390581704}",30,0,26.24161568304499,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.00016866250632484385}",20,0,29.68493042971309,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.00016436554898093347}",25,0,29.765533423069684,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.0001602307322544463}",25,0,18.729000004120753,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.0001562499999999999}",25,0,31.237258420420037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.00015241579027587248}",20,0,27.1618311403618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.0001487209994051159}",30,0,-56.689686046165484,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.0001451589490492088}",30,0,41.796953595717575,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.0001417233560090702}",30,0,21.867705736552026,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.0001384083044982698}",25,0,27.25000805074435,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.00013520822065981605}",30,0,40.56172390666245,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.00013211784912141626}",20,0,29.103061237234034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.00012913223140495863}",30,0,39.86969338908511,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.00012624668602449182}",35,0,49.6495184959864,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.00012345679012345674}",25,0,-9.172080919792833,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.00012075836251660424}",20,0,30.64174943523006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.00011814744801512285}",20,2,29.342460889969015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.00011562030292519364}",25,0,-15.392025375841115,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.0001131733816206428}",35,0,-3.2436992016868356,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.00011080332409972297}",20,0,-15.236988073482916,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.00010850694444444442}",20,0,35.065763082727806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.00010628122010840681}",20,6,10.642732275193385,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.00010412328196584753}",25,0,40.667270615160945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.00010203040506070805}",35,0,36.59595672802349,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 9.999999999999996e-05}",25,0,-7.320608461812328,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,0,31.913230995383795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,2,28.18373017315738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,0,14.099030633671276,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",20,0,27.517602744683188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",20,11,6.766118951339514,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,0,36.9892616515097,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",25,0,-10.737673861418871,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,True,"{'a': 0.0, 'e': 0.0}",25,0,-0.24699203045861573,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
9,True,"{'a': 0.0, 'e': 0.0}",20,0,21.255638977712287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",25,0,33.51142391645836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,True,"{'a': 0.0, 'e': 0.0}",30,0,41.411778244126545,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0.0, 'e': 0.0}",20,0,-27.30930930706069,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
13,True,"{'a': 0.0, 'e': 0.0}",35,14,40.5578528218237,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",30,0,5.766301208730409,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
15,True,"{'a': 0.0, 'e': 0.0}",25,0,33.43101173140425,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0.0, 'e': 0.0}",25,0,38.58284784368613,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0.0, 'e': 0.0}",20,0,29.366634281744737,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.0, 'e': 0.0}",25,0,42.18560659463997,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.0, 'e': 0.0}",25,6,31.196770329039417,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,0,28.154573634944413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0.0, 'e': 0.0}",25,0,25.396331040500097,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
22,True,"{'a': 0.0, 'e': 0.0}",25,0,-1.2475488142188382,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
23,True,"{'a': 0.0, 'e': 0.0}",25,17,16.435710878330507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",30,0,44.090472692557675,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,True,"{'a': 0.0, 'e': 0.0}",30,0,32.86359834085673,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0.0, 'e': 0.0}",30,0,47.996115294265266,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0.0, 'e': 0.0}",20,7,21.586865626076957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,0,25.249371546346445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0.0, 'e': 0.0}",20,6,22.165167464316802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,0,30.39917504597977,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
31,True,"{'a': 0.0, 'e': 0.0}",30,0,-24.65720596658537,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
32,True,"{'a': 0.0, 'e': 0.0}",25,0,-10.815991882164635,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
33,True,"{'a': 0.0, 'e': 0.0}",20,0,24.04297717380351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0.0, 'e': 0.0}",20,0,26.205626361560366,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
35,True,"{'a': 0.0, 'e': 0.0}",20,0,29.17234692031749,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0.0, 'e': 0.0}",20,0,-19.34128346523915,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
37,True,"{'a': 0.0, 'e': 0.0}",30,0,36.018674520787265,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",20,0,23.523839067409554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",30,0,32.815469500695144,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
40,True,"{'a': 0.0, 'e': 0.0}",25,0,35.324187497259125,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0.0, 'e': 0.0}",25,0,28.413841302190423,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,True,"{'a': 0.0, 'e': 0.0}",25,0,22.286520910779387,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,True,"{'a': 0.0, 'e': 0.0}",20,0,30.201605885217386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0.0, 'e': 0.0}",20,0,-11.349784144187671,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,0,26.57394088439988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,True,"{'a': 0.0, 'e': 0.0}",25,0,30.041958180304352,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,True,"{'a': 0.0, 'e': 0.0}",30,0,35.65794473327757,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",35,0,52.88990751137893,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,True,"{'a': 0.0, 'e': 0.0}",20,0,27.432851631660714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0.0, 'e': 0.0}",20,0,24.351562050652493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,True,"{'a': 0.0, 'e': 0.0}",20,0,24.918250584397033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,True,"{'a': 0.0, 'e': 0.0}",20,0,32.66129335685654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0.0, 'e': 0.0}",20,0,21.111047461084993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,True,"{'a': 0.0, 'e': 0.0}",20,0,28.575242996540414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0.0, 'e': 0.0}",20,0,-57.102859606048646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
56,True,"{'a': 0.0, 'e': 0.0}",25,0,34.15681718014562,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0.0, 'e': 0.0}",25,0,37.324560625610495,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0.0, 'e': 0.0}",20,0,-8.252759201950061,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
59,True,"{'a': 0.0, 'e': 0.0}",20,0,-15.32584929709018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
60,True,"{'a': 0.0, 'e': 0.0}",35,0,46.97118887810769,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,True,"{'a': 0.0, 'e': 0.0}",25,15,19.34153723850531,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",25,0,46.03691153955898,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,True,"{'a': 0.0, 'e': 0.0}",20,0,23.51588634057349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0.0, 'e': 0.0}",20,0,30.05153820782227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0.0, 'e': 0.0}",25,0,-53.04822207118847,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
66,True,"{'a': 0.0, 'e': 0.0}",20,0,19.198330301347948,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,True,"{'a': 0.0, 'e': 0.0}",30,11,18.970052477138015,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",30,0,39.35128304570237,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,True,"{'a': 0.0, 'e': 0.0}",30,0,42.39388192320213,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,True,"{'a': 0.0, 'e': 0.0}",30,0,34.226203889638036,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
71,True,"{'a': 0.0, 'e': 0.0}",25,0,-9.688283773087129,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
72,True,"{'a': 0.0, 'e': 0.0}",25,0,33.35293527786346,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
73,True,"{'a': 0.0, 'e': 0.0}",30,0,44.39670457550264,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,True,"{'a': 0.0, 'e': 0.0}",20,0,26.56278861649822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,True,"{'a': 0.0, 'e': 0.0}",20,0,22.508921051699456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,True,"{'a': 0.0, 'e': 0.0}",25,2,34.11239455426235,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.0, 'e': 0.0}",30,0,46.1674317536447,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,True,"{'a': 0.0, 'e': 0.0}",20,0,28.13213643254419,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0.0, 'e': 0.0}",25,0,-42.37639963880795,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
80,True,"{'a': 0.0, 'e': 0.0}",25,0,33.921449303578996,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,True,"{'a': 0.0, 'e': 0.0}",20,0,-67.38009168812417,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
82,True,"{'a': 0.0, 'e': 0.0}",30,0,42.922864374111484,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,True,"{'a': 0.0, 'e': 0.0}",20,0,24.76341395418314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,True,"{'a': 0.0, 'e': 0.0}",35,0,49.06350054388516,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0.0, 'e': 0.0}",30,0,37.38469931059207,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0.0, 'e': 0.0}",35,0,2.1864187291271167,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
87,True,"{'a': 0.0, 'e': 0.0}",20,0,28.518070068499426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,True,"{'a': 0.0, 'e': 0.0}",20,13,12.762424799304796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.0, 'e': 0.0}",25,0,-7.958461189957183,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
90,True,"{'a': 0.0, 'e': 0.0}",20,10,18.367063002327995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.0, 'e': 0.0}",20,6,26.895667856882934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
