trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
48,False,"{'a': 0.9, 'e': 0.00043402777777777775}",20,10,17.768314340190372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.9, 'e': 0.00041649312786339027}",20,11,15.115790657712694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.9, 'e': 0.0004}",30,0,22.18840044815102,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
51,False,"{'a': 0.9, 'e': 0.00038446751249519417}",20,15,8.65185308651918,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.9, 'e': 0.0003698224852071006}",20,2,-13.180609851035957,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.9, 'e': 0.000355998576005696}",35,15,32.21107206702942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.9, 'e': 0.0003429355281207133}",25,13,24.277449902556416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.9, 'e': 0.00033057851239669424}",20,8,21.474446891377994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.9, 'e': 0.00031887755102040814}",30,0,45.22317654717297,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.9, 'e': 0.0003077870113881194}",20,5,21.192650258221136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.00029726516052318666}",30,0,30.06101125475938,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
59,False,"{'a': 0.9, 'e': 0.0002872737719046251}",25,0,27.75394290832754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.9, 'e': 0.0002777777777777778}",20,2,-13.118637677371627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.9, 'e': 0.0002687449610319806}",25,16,5.001646439939236,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.9, 'e': 0.00026014568158168577}",20,0,17.615889734479115,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
63,False,"{'a': 0.9, 'e': 0.0002519526329050139}",25,8,19.836545319558983,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.9, 'e': 0.000244140625}",25,0,39.323540150521566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.9, 'e': 0.00023668639053254438}",20,12,13.959638663990694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.9, 'e': 0.0002295684113865932}",20,9,-19.02224456696849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
67,False,"{'a': 0.9, 'e': 0.00022276676319893073}",20,1,27.271304231066527,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.9, 'e': 0.00021626297577854672}",20,0,-11.195267704588892,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
69,False,"{'a': 0.9, 'e': 0.00021003990758244065}",25,8,25.672168811415574,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.9, 'e': 0.00020408163265306123}",20,13,12.515908513364154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.9, 'e': 0.00019837333862328903}",25,0,-6.340404115167296,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
72,False,"{'a': 0.9, 'e': 0.00019290123456790122}",25,14,-19.628236615792733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
73,False,"{'a': 0.9, 'e': 0.00018765246762994934}",30,0,40.187227594655695,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.9, 'e': 0.00018261504747991235}",20,0,23.752951686731464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.9, 'e': 0.00017777777777777779}",30,0,41.55336908271293,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.9, 'e': 0.00017313019390581717}",30,4,-14.078788956584475,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.9, 'e': 0.00016866250632484398}",35,5,41.399548397328715,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.9, 'e': 0.0001643655489809336}",30,0,41.96794454855392,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.9, 'e': 0.0001602307322544464}",20,0,-8.24660984342508,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
80,False,"{'a': 0.9, 'e': 0.00015625}",20,9,16.772812359973038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.9, 'e': 0.00015241579027587258}",30,16,22.87519188940679,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.9, 'e': 0.000148720999405116}",20,0,-15.082177057464536,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
83,False,"{'a': 0.9, 'e': 0.00014515894904920887}",20,8,23.705209410709863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.9, 'e': 0.0001417233560090703}",30,16,13.456508977649376,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.9, 'e': 0.0001384083044982699}",20,3,21.1220565296489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.9, 'e': 0.00013520822065981613}",25,3,26.542935859954028,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.9, 'e': 0.0001321178491214163}",25,13,-20.880793246834774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
88,False,"{'a': 0.9, 'e': 0.00012913223140495868}",25,7,35.42146318763437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.9, 'e': 0.00012624668602449185}",20,0,-12.086568405096862,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
90,False,"{'a': 0.9, 'e': 0.0001234567901234568}",30,0,2.1289800830268995,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
91,False,"{'a': 0.9, 'e': 0.00012075836251660427}",25,0,23.80293772234167,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
92,False,"{'a': 0.9, 'e': 0.00011814744801512288}",25,0,-17.39984457652198,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
93,False,"{'a': 0.9, 'e': 0.00011562030292519366}",20,0,-39.74316968669286,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
94,False,"{'a': 0.9, 'e': 0.00011317338162064282}",30,14,29.999746442022165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.9, 'e': 0.00011080332409972299}",30,13,34.35790656765977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.9, 'e': 0.00010850694444444444}",25,0,36.78660652533763,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.9, 'e': 0.00010628122010840685}",20,0,-53.87094811696519,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
98,False,"{'a': 0.9, 'e': 0.00010412328196584757}",25,8,29.154221209564657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.9, 'e': 0.00010203040506070809}",20,0,27.84000182825619,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.9, 'e': 0.0001}",25,0,-2.7197178288493427,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
101,False,"{'a': 0.9, 'e': 9.802960494069208e-05}",20,0,25.75134399930713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,13,13.670465034324817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,0,33.6892964049833,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,8,-24.783346146258715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,7,34.53623520531683,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,3,-59.27705934966232,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,3,20.323528006503732,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,0,-4.615254681063749,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,True,"{'a': 0.0, 'e': 0.0}",20,0,23.367648042166923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",20,0,31.845740058313773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",20,11,13.150873351130429,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",30,11,29.979606462000504,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",25,11,23.903244347770364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",30,0,36.060586431893924,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.0, 'e': 0.0}",20,0,29.605830755351576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0.0, 'e': 0.0}",20,9,15.646507686324947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,0,-9.197030241367482,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
17,True,"{'a': 0.0, 'e': 0.0}",30,0,42.28620774510658,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.0, 'e': 0.0}",25,0,-50.32910641299477,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
19,True,"{'a': 0.0, 'e': 0.0}",20,0,25.61216103859889,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0.0, 'e': 0.0}",20,0,26.18524309916546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0.0, 'e': 0.0}",25,0,-4.562162016622882,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
22,True,"{'a': 0.0, 'e': 0.0}",20,0,-0.8040358508663485,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",20,5,-26.594657833082916,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,15,15.487412652976056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",25,11,24.069619887471653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,13,14.05045213152638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,0,31.285383562475246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0.0, 'e': 0.0}",20,0,30.43839827682537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0.0, 'e': 0.0}",20,0,28.36567125097348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0.0, 'e': 0.0}",25,0,32.69993822771619,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0.0, 'e': 0.0}",30,12,33.853918640225004,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",20,0,26.229824595219288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,True,"{'a': 0.0, 'e': 0.0}",25,7,-12.812086973851475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,12,15.150539989658242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,15,19.555907452007165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,7,30.220495263840508,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,0,-27.677496765961017,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
38,True,"{'a': 0.0, 'e': 0.0}",25,0,34.94908822417493,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",30,13,25.167978106659966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,0,31.49385966639369,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0.0, 'e': 0.0}",25,12,24.796026927392194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",20,10,15.225199632309241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",25,0,24.497528752501136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0.0, 'e': 0.0}",25,0,24.93198609851182,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
45,True,"{'a': 0.0, 'e': 0.0}",25,0,34.300778700513774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,True,"{'a': 0.0, 'e': 0.0}",20,6,22.39892745512778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",30,20,18.073138624251015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",25,0,36.537818862344885,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,True,"{'a': 0.0, 'e': 0.0}",20,3,20.011521562785713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",25,1,42.28096499508675,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",20,0,25.63903264162562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,True,"{'a': 0.0, 'e': 0.0}",30,0,43.81336711621398,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0.0, 'e': 0.0}",20,2,23.945913412843332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",20,10,22.279349865005763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",20,0,27.5678517275794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,True,"{'a': 0.0, 'e': 0.0}",20,0,-13.697047812563188,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
57,True,"{'a': 0.0, 'e': 0.0}",20,0,27.43767024532794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0.0, 'e': 0.0}",25,0,38.821443684977325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,True,"{'a': 0.0, 'e': 0.0}",25,0,29.730147475481285,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,True,"{'a': 0.0, 'e': 0.0}",20,10,-23.96701994311296,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
61,True,"{'a': 0.0, 'e': 0.0}",35,0,42.83710271079081,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,True,"{'a': 0.0, 'e': 0.0}",25,7,-12.940161596890153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
63,True,"{'a': 0.0, 'e': 0.0}",30,17,25.50240717531706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.0, 'e': 0.0}",20,0,32.96456817425991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0.0, 'e': 0.0}",20,0,31.183001456638888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,True,"{'a': 0.0, 'e': 0.0}",25,14,19.26132699459648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",35,0,41.94805153458029,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
68,True,"{'a': 0.0, 'e': 0.0}",20,0,18.051195704289547,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
69,True,"{'a': 0.0, 'e': 0.0}",25,0,37.14085617858106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,True,"{'a': 0.0, 'e': 0.0}",25,0,-12.461751460842729,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
71,True,"{'a': 0.0, 'e': 0.0}",20,6,22.982393767032562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",20,6,-23.33531373534483,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
73,True,"{'a': 0.0, 'e': 0.0}",20,0,-23.24441020519495,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
74,True,"{'a': 0.0, 'e': 0.0}",25,10,23.489649513938097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.0, 'e': 0.0}",25,0,-3.740828556606555,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
76,True,"{'a': 0.0, 'e': 0.0}",25,0,42.82834961115066,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0.0, 'e': 0.0}",30,5,40.86205759507374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.0, 'e': 0.0}",30,0,-33.64939604484566,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
79,True,"{'a': 0.0, 'e': 0.0}",35,17,29.160563975821905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.0, 'e': 0.0}",30,18,23.036324464052107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.0, 'e': 0.0}",30,19,20.1960091078434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.0, 'e': 0.0}",25,8,-16.382620684551334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
83,True,"{'a': 0.0, 'e': 0.0}",20,0,20.865341461169358,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
84,True,"{'a': 0.0, 'e': 0.0}",30,0,45.46795930482035,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0.0, 'e': 0.0}",20,6,27.978928748823435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.0, 'e': 0.0}",25,7,-11.299879016632499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
87,True,"{'a': 0.0, 'e': 0.0}",20,0,31.480873463433525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,True,"{'a': 0.0, 'e': 0.0}",25,0,37.930181518502195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,True,"{'a': 0.0, 'e': 0.0}",20,12,14.627283884091215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
