trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
36,False,"{'a': 0.5, 'e': 0.697676326071031}",25,0,-43.665823372090735,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",25,12,-45.055560438068554,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",20,0,-32.979224819637196,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",20,0,-82.32384797221648,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",20,0,-97.99206363056824,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",20,0,-64.82369077185758,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",30,0,-107.13093563660144,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,0,-25.241504658962718,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",25,0,12.33762824268138,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",25,0,-158.77961231494848,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
46,False,"{'a': 0.5, 'e': 0.631283645506926}",20,0,-61.459131337202614,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",25,0,-64.97402121335789,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",35,16,8.107156573981667,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",20,0,-42.74998653365655,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.6065306597126334}",25,5,-22.040641306674935,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,0,-88.54663041553064,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",25,0,-159.8088984691656,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 4}",0
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",30,0,-60.8686882256059,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",20,0,-47.82764881808276,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",25,0,-56.37974705770919,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,0,-47.60285527847693,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",20,0,-12.053776092826677,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.559898366565402}",20,0,-28.39147072975593,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",35,0,-107.99688925858774,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.5488116360940265}",20,0,-223.703963544827,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 5}",0
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",25,0,-140.9895048870325,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,0,-72.09001037868326,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",25,0,9.802165170585454,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",20,0,-46.98753904693351,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.522045776761016}",25,0,-19.159166729028847,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.5168513344916992}",30,0,-21.82897883933428,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",35,0,-41.36865016781475,"{0: 26, 1: 5, 2: 3, 3: 1, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.5066169923655895}",20,0,-10.478888342655821,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.5015760690660555}",25,0,-23.834200285861808,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.49658530379140947}",30,0,-29.26254003535816,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.4916441974609651}",30,0,-22.632127227295744,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,0,4.289225568896143,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,0,-163.80497630447869,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
74,False,"{'a': 0.5, 'e': 0.4771139155210344}",20,0,-74.73256468009545,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.4723665527410147}",30,0,-9.60444557289519,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",30,15,-6.417485407843526,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",20,0,-84.39850919420209,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.4584060113052235}",30,7,-26.06435650153868,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",30,0,-5.133754317219905,"{0: 27, 1: 1, 2: 0, 3: 2, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",20,0,7.041306947869227,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",30,3,-86.36146445635103,"{0: 20, 1: 0, 2: 5, 3: 1, 4: 1}",1
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",30,0,-173.14907567335328,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",20,0,-56.19790815773287,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",25,0,-75.78223884049753,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",25,5,-81.42965538614517,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",25,0,-141.82003222952457,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.418951549247639}",20,0,-22.821971796970075,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",30,18,6.00632025927683,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",20,3,2.1417888266339506,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",30,0,-41.17786058530294,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",30,0,-17.132803340337222,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,0,-114.52879505905321,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
93,False,"{'a': 0.5, 'e': 0.3945537103716011}",25,0,18.539000439144385,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.3906278353585211}",25,0,-195.29314494019923,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 4}",0
95,False,"{'a': 0.5, 'e': 0.3867410234545012}",25,0,-23.888225511606983,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,9,-16.59553299232047,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.37908303810339883}",30,0,-62.47546545578004,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,6,-38.059648480150734,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,11,-38.69312524177479,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.36787944117144233}",25,0,-8.588058421474765,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,0,6.289786807802572,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.3605949401730783}",25,0,-16.110867587220838,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.3570069605691474}",20,0,12.657180770835224,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.35345468195878016}",25,0,19.66621711003047,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.3499377491111553}",20,0,4.971522473451198,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,0,-47.796148995464094,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.34300851741870664}",25,0,9.183810056980434,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.3395955256449391}",30,4,0.9158294666332982,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.3362164937067333}",30,7,-41.78370462945638,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
110,False,"{'a': 0.5, 'e': 0.33287108369807955}",25,0,-11.65372564584765,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.32955896107518906}",30,0,36.58496809096285,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,8,27.41210496675042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",25,0,-36.35465800098503,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",25,0,12.680176196266704,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",25,0,-11.702673162752088,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,0,-10.273021565000388,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.31036694126548503}",25,0,-22.46072230905867,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.30727873860113125}",30,0,37.15211796215169,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.3042212640667041}",20,13,-4.338515926993832,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,0,-3.2844819461010566,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.2981972794298874}",30,0,22.095732429011047,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.2952301669240142}",25,0,13.822035786391003,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.2922925776808594}",35,9,22.04793920416193,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.2893842179390506}",20,10,4.420240345784955,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.2865047968601901}",30,0,-19.139286315805208,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,0,-9.511043979949665,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.2808316217783798}",35,0,-69.46765889200945,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.27803730045319414}",25,0,-0.9129895728488706,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,11,-29.69880695107399,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.2725317930340126}",20,0,-43.73319898508067,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
131,False,"{'a': 0.5, 'e': 0.2698200563846868}",25,0,-34.409631648581104,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.26713530196585034}",20,0,-47.699798804890925,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.26447726129982396}",35,0,17.34216720535739,"{0: 31, 1: 3, 2: 1, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.261845668580326}",30,16,-32.74622153328531,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.2592402606458915}",25,0,21.431309876567695,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,0,-15.233297472408932,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.25410695955280027}",25,0,-6.90177489197083,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,0,-142.07096264419695,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 4}",0
139,False,"{'a': 0.5, 'e': 0.24907530463166816}",30,0,22.13845864902709,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,6,-0.23895632611281026,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2441432831534371}",25,0,11.534287528615465,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,0,-74.35921316936174,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
143,False,"{'a': 0.5, 'e': 0.23930892224375455}",20,3,6.810937955100634,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,0,-21.944087269574094,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.23457028809379765}",35,0,-38.815755515290036,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,0,-71.25315387081116,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
147,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,12,-23.12889077004528,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22763768838381274}",20,0,19.723792457968123,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,0,-34.590137782447286,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.22313016014842982}",30,0,-34.24626491944259,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.5, 'e': 0.2209099779593782}",25,0,1.8224918663921081,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.21871188695221475}",30,0,-3.592863221548698,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.21653566731600707}",25,0,29.263678501181882,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.21438110142697794}",25,0,21.83570645163882,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.21224797382674304}",35,0,-2.908881818908979,"{0: 31, 1: 0, 2: 4, 3: 0, 4: 0}",0
156,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,7,-63.01547594819265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
157,False,"{'a': 0.5, 'e': 0.20804518235702046}",20,0,-43.77665366756869,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.20597509820488344}",30,0,30.547743799043896,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.20392561173421342}",20,0,-20.278797999155103,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.20189651799465538}",20,11,5.365016862313306,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,0,-8.330978876807603,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.19789869908361465}",20,0,-62.547334366970304,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
163,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,0,39.00602529918229,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.19398004229089189}",25,0,-83.6254748709881,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.19204990862075408}",20,0,-77.76876801648685,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
166,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,0,-8.595237627942655,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.1882470656387468}",25,0,-36.57612522935956,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.18637397603940997}",25,0,26.19875893669474,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.18451952399298926}",30,0,-10.001804888137066,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.18268352405273466}",20,0,-15.09547624884726,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.1808657926171221}",25,10,28.271803489194134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17906614791149322}",20,3,16.026587188910415,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17728440996987782}",25,0,23.716472730896868,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.17552040061699686}",20,0,-5.862499623106406,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.17377394345044514}",25,0,-6.828537208428612,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.17204486382305054}",25,0,2.878557703080437,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.17033298882540943}",25,0,3.813256283933513,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,8,-74.98203960258162,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
179,False,"{'a': 0.5, 'e': 0.1669601696670407}",20,0,-61.33201819810512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.16529888822158653}",25,0,34.388936324662566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.16365413680270405}",25,9,26.40349089264653,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.16202575093388075}",25,0,-16.52045436261122,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.16041356777517274}",30,0,-18.861136422544195,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
