trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,0,-200.7055320783503,"{0: 11, 1: 0, 2: 11, 3: 1, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,0,-119.3290479306503,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.8299999999999998}",25,0,-108.59031360602833,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.8199999999999998}",20,0,-78.25914565433513,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.8099999999999998}",25,0,-175.93982272446303,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,0,-139.4243781146295,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.7899999999999998}",20,0,-47.111152781987975,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.7799999999999998}",25,0,1.86744746977351,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.7699999999999998}",20,0,-202.41903033475643,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
24,False,"{'a': 0.5, 'e': 0.7599999999999998}",20,0,-63.60038772595995,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.7499999999999998}",35,0,-101.63214549357338,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.7399999999999998}",30,0,-160.3571211998049,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
27,False,"{'a': 0.5, 'e': 0.7299999999999998}",20,0,-68.74961499027133,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.7199999999999998}",35,0,-86.85228280098826,"{0: 24, 1: 4, 2: 6, 3: 0, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.7099999999999997}",25,0,-15.141820705290666,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.6999999999999997}",20,0,-273.1619657804599,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 6}",0
31,False,"{'a': 0.5, 'e': 0.6899999999999997}",25,0,-55.504611241540815,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.6799999999999997}",20,0,-7.979411248143331,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.6699999999999997}",30,0,-145.1652276584625,"{0: 19, 1: 0, 2: 9, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.6599999999999997}",30,0,-68.57014404791428,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.6499999999999997}",20,0,-100.74814170206784,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
36,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,9,-11.099408741790384,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.6299999999999997}",25,0,-117.3566469603009,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
38,False,"{'a': 0.5, 'e': 0.6199999999999997}",30,0,-160.18171068601094,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.6099999999999997}",25,0,-32.73174029491932,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,9,-2.7309683753493816,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.5899999999999996}",35,0,-214.8128872287247,"{0: 23, 1: 2, 2: 5, 3: 1, 4: 4}",0
42,False,"{'a': 0.5, 'e': 0.5799999999999996}",20,0,-18.97571857961639,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.5699999999999996}",25,0,-150.45042202069777,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.5599999999999996}",30,0,-70.38030657223878,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.5499999999999996}",25,0,-48.37082298170774,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.5399999999999996}",30,0,-151.6639433981418,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.5299999999999996}",25,0,-3.9940631172079666,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.5199999999999996}",30,13,-43.58279289073993,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.5099999999999996}",30,4,-170.3867331244338,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 4}",1
50,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,0,-81.66847443649895,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.48999999999999955}",30,0,-47.95266926108595,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.47999999999999954}",30,0,-76.58036314725325,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.46999999999999953}",25,0,-21.669970106370204,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.4599999999999995}",25,0,-41.185451532038414,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.4499999999999995}",20,2,-11.619385079044239,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.4399999999999995}",30,0,-59.1987597277491,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,0,-128.9535281373453,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
58,False,"{'a': 0.5, 'e': 0.4199999999999995}",25,0,-9.129558945899237,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.4099999999999995}",20,0,-47.762806394294714,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.39999999999999947}",30,0,-76.68469836020375,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.38999999999999946}",20,0,-3.8128264956102758,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.37999999999999945}",20,0,-62.2775977355854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.36999999999999944}",20,0,-48.031176517235636,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.35999999999999943}",20,3,-32.598293120898575,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,0,-127.34206185716432,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
66,False,"{'a': 0.5, 'e': 0.3399999999999994}",25,0,-51.18320971008747,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.3299999999999994}",25,0,-30.948166757052938,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.3199999999999994}",30,0,17.256997730145944,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.3099999999999994}",20,1,-3.9780520413451996,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,0,-27.588593337471305,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.28999999999999937}",30,0,-49.79315061950888,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,9,-5.363075736241339,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.26999999999999935}",25,0,-86.25371258548904,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
74,False,"{'a': 0.5, 'e': 0.25999999999999934}",30,0,-28.86722726631399,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.24999999999999933}",25,0,-23.587262386599768,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.23999999999999932}",20,0,-47.609467647499294,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.22999999999999932}",30,0,15.461107530529738,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.2199999999999993}",20,0,-54.07283897217853,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.2099999999999993}",25,0,21.84243561579412,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.1999999999999993}",25,0,-12.091585165636552,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.18999999999999928}",20,0,-37.251419420218404,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.17999999999999927}",25,0,4.745146400743017,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.16999999999999926}",30,0,-67.21517325611187,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.15999999999999925}",25,0,25.34320304454033,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.14999999999999925}",30,0,32.97465493799751,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.13999999999999924}",20,16,7.792989354682318,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.12999999999999923}",30,22,2.9367555674563235,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.11999999999999923}",25,0,5.247749081282448,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.10999999999999924}",20,0,14.222615905402073,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.09999999999999924}",30,14,21.03187121237865,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.08999999999999925}",20,12,16.13582084370769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.07999999999999925}",25,0,16.185452224205243,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.06999999999999926}",30,3,-25.05791462831237,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.059999999999999255}",25,0,-20.580585448761305,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.04999999999999925}",35,0,-13.039251946257044,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.03999999999999925}",30,0,14.389825123919275,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.02999999999999925}",20,3,-16.849519272713952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
98,False,"{'a': 0.5, 'e': 0.019999999999999248}",20,0,25.688590408309114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.009999999999999247}",20,0,26.733998876089927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",25,0,37.62035710884963,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,0,21.26679383876964,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,0,17.092585432367848,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",20,0,22.879389663554065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",20,0,30.529149257284534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,0,22.223276356148872,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",20,0,25.853529592475354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",25,0,31.807244549209088,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",20,0,18.969302979459997,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",20,5,23.778263491758754,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,0,11.963445750700716,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
12,True,"{'a': 0.0, 'e': 0.0}",25,0,33.70613956405565,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0.0, 'e': 0.0}",25,0,37.70768966290374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.0, 'e': 0.0}",20,2,16.10382219319011,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,0,26.94466916392967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0.0, 'e': 0.0}",20,0,16.954790686588314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0.0, 'e': 0.0}",30,0,21.45061714836841,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
18,True,"{'a': 0.0, 'e': 0.0}",25,0,26.18291498562241,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.0, 'e': 0.0}",20,0,26.489252080551108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0.0, 'e': 0.0}",25,0,-5.528555106602904,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
21,True,"{'a': 0.0, 'e': 0.0}",25,0,37.25486200140332,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0.0, 'e': 0.0}",20,0,6.962331768258892,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",20,0,26.707947528387113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0.0, 'e': 0.0}",20,11,12.898777956921045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,0,12.1238441846258,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
26,True,"{'a': 0.0, 'e': 0.0}",25,0,22.79869416994769,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
27,True,"{'a': 0.0, 'e': 0.0}",20,0,12.904109488593226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
28,True,"{'a': 0.0, 'e': 0.0}",25,0,18.240713556686085,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,True,"{'a': 0.0, 'e': 0.0}",20,0,13.791417032492967,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
30,True,"{'a': 0.0, 'e': 0.0}",25,6,25.77372647662827,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,0,30.81638055798734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0.0, 'e': 0.0}",20,0,31.052500938890823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,True,"{'a': 0.0, 'e': 0.0}",25,0,-34.937583303117016,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
34,True,"{'a': 0.0, 'e': 0.0}",20,0,29.048852729711495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0.0, 'e': 0.0}",20,0,28.74378343442954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0.0, 'e': 0.0}",25,0,30.51909036610954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0.0, 'e': 0.0}",20,0,12.550440568872888,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",30,0,29.401585931492164,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",35,0,1.7050139010807681,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
40,True,"{'a': 0.0, 'e': 0.0}",25,9,24.880258169738855,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,0,24.924773405299025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,True,"{'a': 0.0, 'e': 0.0}",20,0,14.628202278699774,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
43,True,"{'a': 0.0, 'e': 0.0}",25,14,16.177616662026555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",25,0,35.868878555644294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,0,16.333198044364195,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
46,True,"{'a': 0.0, 'e': 0.0}",20,0,27.30556025045812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,True,"{'a': 0.0, 'e': 0.0}",25,0,11.12569600321477,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",25,0,17.14044128341179,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
49,True,"{'a': 0.0, 'e': 0.0}",20,0,-13.693056620229877,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
50,True,"{'a': 0.0, 'e': 0.0}",25,0,-15.771772104396607,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
51,True,"{'a': 0.0, 'e': 0.0}",20,0,-18.421933800834594,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
52,True,"{'a': 0.0, 'e': 0.0}",20,0,16.53545858641351,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
53,True,"{'a': 0.0, 'e': 0.0}",20,0,31.810241830384612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,True,"{'a': 0.0, 'e': 0.0}",25,0,33.73836319016515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0.0, 'e': 0.0}",20,0,23.411157905902364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,True,"{'a': 0.0, 'e': 0.0}",20,0,26.56180033379678,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0.0, 'e': 0.0}",20,0,30.638784525893605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0.0, 'e': 0.0}",25,0,35.36533592583248,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,True,"{'a': 0.0, 'e': 0.0}",25,0,35.83791736507829,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,True,"{'a': 0.0, 'e': 0.0}",20,0,32.111582690017094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,True,"{'a': 0.0, 'e': 0.0}",25,0,9.825439412438378,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
62,True,"{'a': 0.0, 'e': 0.0}",20,10,12.19524664529499,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",25,0,36.95263389448722,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0.0, 'e': 0.0}",30,0,27.688541522408556,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0.0, 'e': 0.0}",20,0,16.528262053113114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
66,True,"{'a': 0.0, 'e': 0.0}",20,9,15.519492401842912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",20,0,30.96444811103543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,True,"{'a': 0.0, 'e': 0.0}",25,0,-1.7028228611645115,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
69,True,"{'a': 0.0, 'e': 0.0}",20,0,21.78383241662903,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
70,True,"{'a': 0.0, 'e': 0.0}",20,0,22.911690375998447,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
71,True,"{'a': 0.0, 'e': 0.0}",25,0,-0.4200706132785177,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
72,True,"{'a': 0.0, 'e': 0.0}",25,0,28.654906478844552,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
73,True,"{'a': 0.0, 'e': 0.0}",20,0,-58.851987955642095,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
74,True,"{'a': 0.0, 'e': 0.0}",25,0,19.29612645192581,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
75,True,"{'a': 0.0, 'e': 0.0}",20,0,15.190352847241828,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
76,True,"{'a': 0.0, 'e': 0.0}",25,0,31.213666388235456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0.0, 'e': 0.0}",30,0,-28.247495758411986,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
78,True,"{'a': 0.0, 'e': 0.0}",30,21,8.021435662924167,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.0, 'e': 0.0}",20,0,22.875530476206535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,True,"{'a': 0.0, 'e': 0.0}",20,0,25.00895002829854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,True,"{'a': 0.0, 'e': 0.0}",20,0,8.309166106761442,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
82,True,"{'a': 0.0, 'e': 0.0}",30,0,22.876942712651683,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
83,True,"{'a': 0.0, 'e': 0.0}",20,5,22.049952445102775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0.0, 'e': 0.0}",30,0,40.562429171957355,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0.0, 'e': 0.0}",30,0,39.09815363692294,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0.0, 'e': 0.0}",30,2,29.712788658023946,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.0, 'e': 0.0}",30,20,9.943708529008243,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.0, 'e': 0.0}",20,0,33.974003462385916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,True,"{'a': 0.0, 'e': 0.0}",25,0,23.20760981858988,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
90,True,"{'a': 0.0, 'e': 0.0}",30,0,31.770113235483358,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
91,True,"{'a': 0.0, 'e': 0.0}",25,0,-18.81060363000726,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
