trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
62,False,"{'a': 0.9, 'e': 0.5379444375946745}",25,0,-90.16885246575373,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
63,False,"{'a': 0.9, 'e': 0.5325918010068972}",20,0,-83.62653198781003,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
64,False,"{'a': 0.9, 'e': 0.5272924240430485}",30,0,-122.94771687654405,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
65,False,"{'a': 0.9, 'e': 0.522045776761016}",20,0,-35.14253715767661,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
66,False,"{'a': 0.9, 'e': 0.5168513344916992}",30,0,-59.03591800808156,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
67,False,"{'a': 0.9, 'e': 0.5117085777865424}",20,0,-54.32512038732401,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
68,False,"{'a': 0.9, 'e': 0.5066169923655895}",20,0,-51.88249926264657,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
69,False,"{'a': 0.9, 'e': 0.5015760690660555}",25,0,-46.88120059537341,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
70,False,"{'a': 0.9, 'e': 0.49658530379140947}",20,0,-150.99287570946356,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
71,False,"{'a': 0.9, 'e': 0.4916441974609651}",25,0,-160.86870427212247,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
72,False,"{'a': 0.9, 'e': 0.4867522559599717}",25,0,-158.40177792364454,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
73,False,"{'a': 0.9, 'e': 0.48190899009020244}",25,0,-50.03564529937634,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
74,False,"{'a': 0.9, 'e': 0.4771139155210344}",20,0,-48.71677424304146,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.9, 'e': 0.4723665527410147}",20,0,-24.90446109248044,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
76,False,"{'a': 0.9, 'e': 0.46766642700990924}",20,0,-145.00865788537038,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
77,False,"{'a': 0.9, 'e': 0.46301306831122807}",25,0,-30.973384221136108,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
78,False,"{'a': 0.9, 'e': 0.4584060113052235}",25,0,-44.40950666994409,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
79,False,"{'a': 0.9, 'e': 0.45384479528235583}",20,0,-26.348590212035518,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
80,False,"{'a': 0.9, 'e': 0.44932896411722156}",20,0,-49.13687357220985,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
81,False,"{'a': 0.9, 'e': 0.4448580662229411}",25,0,-0.36944997764860066,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
82,False,"{'a': 0.9, 'e': 0.44043165450599925}",20,0,-63.15661747609031,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
83,False,"{'a': 0.9, 'e': 0.43604928632153556}",20,0,-93.08674265093303,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.9, 'e': 0.43171052342907973}",20,0,-13.848508402600391,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
85,False,"{'a': 0.9, 'e': 0.4274149319487267}",25,0,-86.78017931606325,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
86,False,"{'a': 0.9, 'e': 0.4231620823177488}",20,0,-34.077208222838415,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
87,False,"{'a': 0.9, 'e': 0.418951549247639}",20,0,-31.13346791257457,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
88,False,"{'a': 0.9, 'e': 0.4147829116815814}",20,0,1.6538029476199014,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
89,False,"{'a': 0.9, 'e': 0.4106557527523455}",20,0,3.3807510596874426,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
90,False,"{'a': 0.9, 'e': 0.4065696597405991}",35,0,-97.51477681521459,"{0: 25, 1: 5, 2: 3, 3: 0, 4: 2}",0
91,False,"{'a': 0.9, 'e': 0.40252422403363597}",20,0,-48.0688745903557,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
92,False,"{'a': 0.9, 'e': 0.39851904108451414}",20,0,-30.215605881009843,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
93,False,"{'a': 0.9, 'e': 0.3945537103716011}",30,0,-47.144895841756224,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
94,False,"{'a': 0.9, 'e': 0.3906278353585211}",30,0,-89.95626343414864,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
95,False,"{'a': 0.9, 'e': 0.3867410234545012}",30,0,-72.40437372650618,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
96,False,"{'a': 0.9, 'e': 0.38289288597511206}",20,0,20.882940759181178,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.9, 'e': 0.37908303810339883}",25,0,-60.85665029632915,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.9, 'e': 0.37531109885139957}",30,0,-132.0843169076773,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
99,False,"{'a': 0.9, 'e': 0.3715766910220457}",30,0,-11.332725419128476,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
100,False,"{'a': 0.9, 'e': 0.36787944117144233}",25,0,-190.95339460595093,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 4}",0
101,False,"{'a': 0.9, 'e': 0.3642189795715233}",30,16,14.719595944558202,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.9, 'e': 0.3605949401730783}",20,0,-61.10551604340485,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
103,False,"{'a': 0.9, 'e': 0.3570069605691474}",20,0,-25.822743942868247,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
104,False,"{'a': 0.9, 'e': 0.35345468195878016}",20,1,-53.43131444486176,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
105,False,"{'a': 0.9, 'e': 0.3499377491111553}",20,0,-79.92316408939229,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
106,False,"{'a': 0.9, 'e': 0.3464558103300574}",25,0,-32.391529201498564,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
107,False,"{'a': 0.9, 'e': 0.34300851741870664}",20,0,-24.048088413655105,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
108,False,"{'a': 0.9, 'e': 0.3395955256449391}",25,0,-121.42812657146244,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 3}",0
109,False,"{'a': 0.9, 'e': 0.3362164937067333}",20,0,-0.809841508235841,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
110,False,"{'a': 0.9, 'e': 0.33287108369807955}",25,7,-43.42135199256071,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
111,False,"{'a': 0.9, 'e': 0.32955896107518906}",20,0,-56.87904139029376,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
112,False,"{'a': 0.9, 'e': 0.32627979462303947}",25,0,-40.88852877679762,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
113,False,"{'a': 0.9, 'e': 0.3230332564222529}",20,0,-27.080131779132394,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
114,False,"{'a': 0.9, 'e': 0.31981902181630384}",20,0,2.9511125078320344,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.9, 'e': 0.31663676937905316}",20,0,-44.93390554431135,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
116,False,"{'a': 0.9, 'e': 0.3134861808826053}",30,0,-20.213866887392506,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",1
117,False,"{'a': 0.9, 'e': 0.31036694126548503}",35,0,-2.211608338542312,"{0: 30, 1: 3, 2: 2, 3: 0, 4: 0}",0
118,False,"{'a': 0.9, 'e': 0.30727873860113125}",20,0,-24.995684362696178,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
119,False,"{'a': 0.9, 'e': 0.3042212640667041}",25,0,7.401061879223606,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
120,False,"{'a': 0.9, 'e': 0.30119421191220214}",25,0,-86.5466414969754,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
121,False,"{'a': 0.9, 'e': 0.2981972794298874}",25,0,14.383644427212015,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
122,False,"{'a': 0.9, 'e': 0.2952301669240142}",20,0,-85.43861471580318,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
123,False,"{'a': 0.9, 'e': 0.2922925776808594}",25,0,-37.81207666670758,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
124,False,"{'a': 0.9, 'e': 0.2893842179390506}",20,0,-21.831792990933568,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
125,False,"{'a': 0.9, 'e': 0.2865047968601901}",20,0,30.61037095750593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
126,False,"{'a': 0.9, 'e': 0.2836540264997704}",30,23,2.2430476288048684,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.9, 'e': 0.2808316217783798}",20,0,-27.604365913794172,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
128,False,"{'a': 0.9, 'e': 0.27803730045319414}",20,12,1.4415281340025308,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.9, 'e': 0.27527078308975234}",20,0,-14.503920343519239,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
130,False,"{'a': 0.9, 'e': 0.2725317930340126}",25,0,-68.17763271774756,"{0: 13, 1: 7, 2: 5, 3: 0, 4: 0}",0
131,False,"{'a': 0.9, 'e': 0.2698200563846868}",30,0,-30.727376324659843,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
132,False,"{'a': 0.9, 'e': 0.26713530196585034}",25,0,13.755569249624335,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
133,False,"{'a': 0.9, 'e': 0.26447726129982396}",20,0,-96.41965407974766,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
134,False,"{'a': 0.9, 'e': 0.261845668580326}",20,0,9.00521874595452,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
135,False,"{'a': 0.9, 'e': 0.2592402606458915}",25,0,-4.929959188119948,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
136,False,"{'a': 0.9, 'e': 0.2566607769535559}",20,0,-13.067309659403666,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
137,False,"{'a': 0.9, 'e': 0.25410695955280027}",20,0,-14.776568512575308,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
138,False,"{'a': 0.9, 'e': 0.25157855305975646}",20,0,6.371881592119105,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.9, 'e': 0.24907530463166816}",25,2,-29.64376926148254,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
140,False,"{'a': 0.9, 'e': 0.24659696394160643}",30,0,8.015528700957812,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
141,False,"{'a': 0.9, 'e': 0.2441432831534371}",20,0,-5.949032606199301,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
142,False,"{'a': 0.9, 'e': 0.24171401689703645}",30,0,-47.93077082989396,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
143,False,"{'a': 0.9, 'e': 0.23930892224375455}",25,0,12.906682486837783,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.9, 'e': 0.23692775868212176}",20,0,6.2074803379981764,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
145,False,"{'a': 0.9, 'e': 0.23457028809379765}",20,0,-65.54622366702516,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
146,False,"{'a': 0.9, 'e': 0.23223627472975883}",30,0,-28.07141443753332,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
147,False,"{'a': 0.9, 'e': 0.22992548518672384}",25,0,14.845096648977783,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
148,False,"{'a': 0.9, 'e': 0.22763768838381274}",25,0,7.900469294374412,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.9, 'e': 0.22537265553943872}",20,0,-35.874713819159645,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
150,False,"{'a': 0.9, 'e': 0.22313016014842982}",25,0,22.023335198480808,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
151,False,"{'a': 0.9, 'e': 0.2209099779593782}",25,0,-22.34107531248569,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
152,False,"{'a': 0.9, 'e': 0.21871188695221475}",25,0,-26.888881388409864,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
153,False,"{'a': 0.9, 'e': 0.21653566731600707}",20,0,29.217265623227437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.9, 'e': 0.21438110142697794}",20,0,15.974299584626577,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.9, 'e': 0.21224797382674304}",20,0,4.408567082767106,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
156,False,"{'a': 0.9, 'e': 0.21013607120076472}",20,0,9.637932229403006,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.9, 'e': 0.20804518235702046}",25,16,8.385975789636998,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.20597509820488344}",20,0,-1.7675962223834465,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
159,False,"{'a': 0.9, 'e': 0.20392561173421342}",20,0,-31.9640867239867,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
160,False,"{'a': 0.9, 'e': 0.20189651799465538}",20,0,1.1412259573439076,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
161,False,"{'a': 0.9, 'e': 0.1998876140751445}",25,8,7.212213956830251,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.19789869908361465}",20,0,6.069878802718488,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.9, 'e': 0.19592957412690934}",25,0,-60.72125241823906,"{0: 17, 1: 6, 2: 1, 3: 0, 4: 1}",0
164,False,"{'a': 0.9, 'e': 0.19398004229089189}",20,0,-77.60546413422117,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
165,False,"{'a': 0.9, 'e': 0.19204990862075408}",25,0,37.735904744385806,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,False,"{'a': 0.9, 'e': 0.1901389801015205}",20,0,5.007938985567936,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
167,False,"{'a': 0.9, 'e': 0.1882470656387468}",30,0,-13.110892811251352,"{0: 23, 1: 5, 2: 2, 3: 0, 4: 0}",0
168,False,"{'a': 0.9, 'e': 0.18637397603940997}",25,0,-15.327299408922064,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.9, 'e': 0.18451952399298926}",25,12,9.497659973025018,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.18268352405273466}",25,0,-21.9582910150402,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.9, 'e': 0.1808657926171221}",20,0,3.320898235000614,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.9, 'e': 0.17906614791149322}",20,0,-5.246319509849749,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
173,False,"{'a': 0.9, 'e': 0.17728440996987782}",25,0,-15.098275030383135,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
174,False,"{'a': 0.9, 'e': 0.17552040061699686}",20,0,15.395264884487435,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.9, 'e': 0.17377394345044514}",20,0,-102.6788426991019,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
176,False,"{'a': 0.9, 'e': 0.17204486382305054}",30,14,11.880518763150581,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.17033298882540943}",20,0,27.606496108909226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.9, 'e': 0.1686381472685955}",20,0,-13.675545124362522,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.9, 'e': 0.1669601696670407}",20,7,-32.99419368078103,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.9, 'e': 0.16529888822158653}",20,0,-31.98129297395108,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
181,False,"{'a': 0.9, 'e': 0.16365413680270405}",25,0,-57.0061402899276,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
182,False,"{'a': 0.9, 'e': 0.16202575093388075}",30,0,-17.942437083577424,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
183,False,"{'a': 0.9, 'e': 0.16041356777517274}",25,10,7.336687053954936,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
