trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
32,False,"{'a': 0.1, 'e': 0.7261490370736909}",20,0,-14.795092339201489,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
33,False,"{'a': 0.1, 'e': 0.7189237334319262}",20,0,-49.460187140392996,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
34,False,"{'a': 0.1, 'e': 0.7117703227626097}",35,0,-84.06949746996771,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
35,False,"{'a': 0.1, 'e': 0.7046880897187134}",20,0,-76.10675218147763,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
36,False,"{'a': 0.1, 'e': 0.697676326071031}",20,0,-111.09675811583088,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
37,False,"{'a': 0.1, 'e': 0.6907343306373547}",30,3,-119.79293253878258,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 2}",1
38,False,"{'a': 0.1, 'e': 0.6838614092123558}",25,0,-23.856754010479065,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
39,False,"{'a': 0.1, 'e': 0.6770568744981647}",20,0,-35.10688416242778,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
40,False,"{'a': 0.1, 'e': 0.6703200460356393}",20,0,-52.8507572451333,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.1, 'e': 0.6636502501363194}",25,0,-92.56418473832086,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
42,False,"{'a': 0.1, 'e': 0.6570468198150567}",20,0,-137.34510970806494,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
43,False,"{'a': 0.1, 'e': 0.6505090947233165}",20,0,-52.89756250327126,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
44,False,"{'a': 0.1, 'e': 0.6440364210831414}",20,13,-52.596349532136095,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
45,False,"{'a': 0.1, 'e': 0.6376281516217733}",20,0,-91.98493742092649,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
46,False,"{'a': 0.1, 'e': 0.631283645506926}",20,14,-41.23497411200766,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
47,False,"{'a': 0.1, 'e': 0.6250022682827008}",20,0,-7.361016372304129,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
48,False,"{'a': 0.1, 'e': 0.6187833918061408}",20,0,-59.20117370150167,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.6126263941844161}",25,0,-41.30111917805835,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
50,False,"{'a': 0.1, 'e': 0.6065306597126334}",20,0,-44.58590402649492,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.6004955788122659}",35,0,-25.852992099855484,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 0}",0
52,False,"{'a': 0.1, 'e': 0.5945205479701944}",20,3,11.184911643324957,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.1, 'e': 0.5886049696783552}",20,0,-91.76392693119998,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
54,False,"{'a': 0.1, 'e': 0.5827482523739896}",20,0,-64.05478306926666,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
55,False,"{'a': 0.1, 'e': 0.5769498103804866}",25,12,-5.4235020716468805,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
56,False,"{'a': 0.1, 'e': 0.5712090638488149}",20,0,-57.83802419633615,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
57,False,"{'a': 0.1, 'e': 0.5655254386995371}",20,0,-29.342851694032873,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
58,False,"{'a': 0.1, 'e': 0.559898366565402}",20,0,-131.5274317741251,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
59,False,"{'a': 0.1, 'e': 0.5543272847345071}",30,0,-114.16941476775747,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
60,False,"{'a': 0.1, 'e': 0.5488116360940265}",20,0,-14.44440182166132,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
61,False,"{'a': 0.1, 'e': 0.5433508690744998}",30,0,-19.473710494030847,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.5379444375946745}",20,0,-108.42987227996602,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
63,False,"{'a': 0.1, 'e': 0.5325918010068972}",20,0,-43.135528939975686,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
64,False,"{'a': 0.1, 'e': 0.5272924240430485}",30,0,-150.31179122778627,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
65,False,"{'a': 0.1, 'e': 0.522045776761016}",20,0,-100.94691079255871,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
66,False,"{'a': 0.1, 'e': 0.5168513344916992}",35,0,-77.41016244471912,"{0: 30, 1: 0, 2: 3, 3: 0, 4: 2}",0
67,False,"{'a': 0.1, 'e': 0.5117085777865424}",25,10,13.296238692655201,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.1, 'e': 0.5066169923655895}",20,0,6.375243072356841,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
69,False,"{'a': 0.1, 'e': 0.5015760690660555}",20,0,-28.71617029136766,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
70,False,"{'a': 0.1, 'e': 0.49658530379140947}",25,12,3.330764069920069,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.1, 'e': 0.4916441974609651}",25,13,-53.3995460808779,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
72,False,"{'a': 0.1, 'e': 0.4867522559599717}",25,0,-21.18683457676044,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.48190899009020244}",25,18,4.671862681000665,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.4771139155210344}",20,0,-31.870758239078636,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
75,False,"{'a': 0.1, 'e': 0.4723665527410147}",25,0,-52.11260652974113,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
76,False,"{'a': 0.1, 'e': 0.46766642700990924}",25,0,-95.62136714185077,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
77,False,"{'a': 0.1, 'e': 0.46301306831122807}",20,0,-48.4822055181839,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
78,False,"{'a': 0.1, 'e': 0.4584060113052235}",20,0,-104.40959057640526,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
79,False,"{'a': 0.1, 'e': 0.45384479528235583}",25,10,-34.190503733015866,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
80,False,"{'a': 0.1, 'e': 0.44932896411722156}",20,0,-5.2632370148962755,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
81,False,"{'a': 0.1, 'e': 0.4448580662229411}",25,0,-102.45759381339745,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
82,False,"{'a': 0.1, 'e': 0.44043165450599925}",20,0,-26.56916055354204,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
83,False,"{'a': 0.1, 'e': 0.43604928632153556}",20,7,-19.89628575121906,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
84,False,"{'a': 0.1, 'e': 0.43171052342907973}",20,13,1.5169467781173278,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.1, 'e': 0.4274149319487267}",25,5,-68.05303680018153,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
86,False,"{'a': 0.1, 'e': 0.4231620823177488}",30,8,-63.63935861603346,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
87,False,"{'a': 0.1, 'e': 0.418951549247639}",20,1,-41.22336538396283,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
88,False,"{'a': 0.1, 'e': 0.4147829116815814}",20,0,-35.75574569872007,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
89,False,"{'a': 0.1, 'e': 0.4106557527523455}",20,0,11.49129825780289,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.4065696597405991}",20,0,-57.8808110055716,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
91,False,"{'a': 0.1, 'e': 0.40252422403363597}",20,0,-36.94803800647279,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
92,False,"{'a': 0.1, 'e': 0.39851904108451414}",25,4,-26.057119897376168,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
93,False,"{'a': 0.1, 'e': 0.3945537103716011}",20,0,-55.86622384858521,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
94,False,"{'a': 0.1, 'e': 0.3906278353585211}",20,5,-38.78210940559726,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
95,False,"{'a': 0.1, 'e': 0.3867410234545012}",30,12,8.359388265245705,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
96,False,"{'a': 0.1, 'e': 0.38289288597511206}",20,2,27.06739386426897,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.1, 'e': 0.37908303810339883}",20,0,-10.024655898080452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
98,False,"{'a': 0.1, 'e': 0.37531109885139957}",20,6,-10.857608330824942,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.3715766910220457}",20,0,-30.230046479684283,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
100,False,"{'a': 0.1, 'e': 0.36787944117144233}",20,0,-4.784418811117092,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.3642189795715233}",30,0,-29.30962303969714,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
102,False,"{'a': 0.1, 'e': 0.3605949401730783}",20,0,-56.46029158778948,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
103,False,"{'a': 0.1, 'e': 0.3570069605691474}",20,0,-21.880848395495825,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.35345468195878016}",25,0,-51.52259945319925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
105,False,"{'a': 0.1, 'e': 0.3499377491111553}",25,0,-22.04546758134917,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
106,False,"{'a': 0.1, 'e': 0.3464558103300574}",30,1,-6.441488898899861,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.1, 'e': 0.34300851741870664}",25,0,-22.27967557177766,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
108,False,"{'a': 0.1, 'e': 0.3395955256449391}",20,0,-56.00650933531701,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
109,False,"{'a': 0.1, 'e': 0.3362164937067333}",20,6,-20.5545802767657,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.33287108369807955}",30,6,-47.32440612190062,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
111,False,"{'a': 0.1, 'e': 0.32955896107518906}",25,0,-102.63835407968311,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
112,False,"{'a': 0.1, 'e': 0.32627979462303947}",20,0,-33.31424231135241,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
113,False,"{'a': 0.1, 'e': 0.3230332564222529}",20,0,16.275103384520424,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.1, 'e': 0.31981902181630384}",20,0,-3.3757072602647678,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
115,False,"{'a': 0.1, 'e': 0.31663676937905316}",25,0,-8.67281633913069,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
116,False,"{'a': 0.1, 'e': 0.3134861808826053}",25,0,5.320365549621881,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
117,False,"{'a': 0.1, 'e': 0.31036694126548503}",25,8,28.93989237674687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.30727873860113125}",30,22,-37.29636190873928,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
119,False,"{'a': 0.1, 'e': 0.3042212640667041}",30,6,-75.53793225063067,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
120,False,"{'a': 0.1, 'e': 0.30119421191220214}",30,0,-85.01945975044497,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
121,False,"{'a': 0.1, 'e': 0.2981972794298874}",20,1,-46.25015225326928,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
122,False,"{'a': 0.1, 'e': 0.2952301669240142}",20,0,-61.70534848485963,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.2922925776808594}",30,20,13.2923601882478,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.2893842179390506}",25,13,10.431598685435567,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.1, 'e': 0.2865047968601901}",25,7,-19.515583834004342,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
126,False,"{'a': 0.1, 'e': 0.2836540264997704}",20,0,-50.35427868008271,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
127,False,"{'a': 0.1, 'e': 0.2808316217783798}",20,12,12.89973796780209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.27803730045319414}",20,0,6.422714160863585,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
129,False,"{'a': 0.1, 'e': 0.27527078308975234}",25,0,-60.48840519747682,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
130,False,"{'a': 0.1, 'e': 0.2725317930340126}",30,18,-2.701772915221756,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.1, 'e': 0.2698200563846868}",20,0,13.362063658770962,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
132,False,"{'a': 0.1, 'e': 0.26713530196585034}",25,3,-5.355757954724422,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.26447726129982396}",20,0,-12.534607792852807,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
134,False,"{'a': 0.1, 'e': 0.261845668580326}",25,0,19.027904642117264,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
135,False,"{'a': 0.1, 'e': 0.2592402606458915}",30,0,5.761290707379617,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
136,False,"{'a': 0.1, 'e': 0.2566607769535559}",25,11,-52.79649623089191,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
137,False,"{'a': 0.1, 'e': 0.25410695955280027}",20,0,16.42616061462916,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.1, 'e': 0.25157855305975646}",30,2,-50.74182604888501,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 1}",1
139,False,"{'a': 0.1, 'e': 0.24907530463166816}",25,4,-11.075156663086728,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.24659696394160643}",20,12,-8.063609847681446,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.2441432831534371}",20,0,-1.3335164569025697,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
142,False,"{'a': 0.1, 'e': 0.24171401689703645}",20,0,12.03436249853129,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.1, 'e': 0.23930892224375455}",25,0,-52.05210087286239,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
144,False,"{'a': 0.1, 'e': 0.23692775868212176}",20,12,11.071348490243032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.23457028809379765}",25,0,-13.2061381012747,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
146,False,"{'a': 0.1, 'e': 0.23223627472975883}",20,6,-32.75728346321716,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
147,False,"{'a': 0.1, 'e': 0.22992548518672384}",30,0,-102.7608601367144,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
148,False,"{'a': 0.1, 'e': 0.22763768838381274}",35,5,26.363877845758974,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.1, 'e': 0.22537265553943872}",20,0,17.31018036036788,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.22313016014842982}",25,13,3.944713808873127,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.1, 'e': 0.2209099779593782}",25,0,16.234364116838144,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.21871188695221475}",30,0,17.559713179001328,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.21653566731600707}",25,0,-0.4351353781936791,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
154,False,"{'a': 0.1, 'e': 0.21438110142697794}",30,8,-65.86446204126025,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
155,False,"{'a': 0.1, 'e': 0.21224797382674304}",20,3,4.091603027284357,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
156,False,"{'a': 0.1, 'e': 0.21013607120076472}",30,12,29.572913137961397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.20804518235702046}",30,18,-29.598762838152282,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.1, 'e': 0.20597509820488344}",25,7,-13.266529154381635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
159,False,"{'a': 0.1, 'e': 0.20392561173421342}",25,11,24.331367868723213,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.20189651799465538}",30,5,25.640756562874685,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.1, 'e': 0.1998876140751445}",20,0,-16.59480132303596,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
162,False,"{'a': 0.1, 'e': 0.19789869908361465}",25,0,-10.954399685087738,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
163,False,"{'a': 0.1, 'e': 0.19592957412690934}",20,0,-37.20414246702653,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
164,False,"{'a': 0.1, 'e': 0.19398004229089189}",25,2,-8.384270607049903,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.19204990862075408}",20,0,20.24276533568287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,False,"{'a': 0.1, 'e': 0.1901389801015205}",25,2,-71.20453415689325,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
167,False,"{'a': 0.1, 'e': 0.1882470656387468}",25,2,-10.0274830309035,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.1, 'e': 0.18637397603940997}",25,0,25.05422065517863,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.1, 'e': 0.18451952399298926}",25,0,-7.179009603083044,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
170,False,"{'a': 0.1, 'e': 0.18268352405273466}",20,10,15.185994204180114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.1808657926171221}",25,0,35.975264334922805,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.1, 'e': 0.17906614791149322}",20,0,-46.97845134677021,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
173,False,"{'a': 0.1, 'e': 0.17728440996987782}",25,0,8.36916839677692,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
174,False,"{'a': 0.1, 'e': 0.17552040061699686}",25,0,-28.45154646081276,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
175,False,"{'a': 0.1, 'e': 0.17377394345044514}",20,12,17.27187733275945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 0.17204486382305054}",25,0,-30.488791371861385,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
177,False,"{'a': 0.1, 'e': 0.17033298882540943}",20,6,20.734583560845408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.1686381472685955}",25,0,17.39921809261183,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.1, 'e': 0.1669601696670407}",20,0,12.779994140058687,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
180,False,"{'a': 0.1, 'e': 0.16529888822158653}",25,0,22.319591663473048,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
181,False,"{'a': 0.1, 'e': 0.16365413680270405}",30,8,-21.061913229753777,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.1, 'e': 0.16202575093388075}",25,7,18.697182830665465,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.16041356777517274}",20,0,-40.02758420676365,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
