trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
43,False,"{'a': 0.5, 'e': 0.5699999999999996}",20,0,-121.06703482493677,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.5599999999999996}",30,0,-47.23300289654857,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.5499999999999996}",20,0,-33.697472729487814,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.5399999999999996}",25,0,-96.09385317500085,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.5299999999999996}",25,0,-88.82442378101562,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,0,-151.85084724670017,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
49,False,"{'a': 0.5, 'e': 0.5099999999999996}",25,0,-81.65641866071718,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,0,-77.03450354094493,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.48999999999999955}",25,20,6.397419807037336,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.47999999999999954}",25,0,-132.93815886109496,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
53,False,"{'a': 0.5, 'e': 0.46999999999999953}",30,0,-93.31642639290358,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
54,False,"{'a': 0.5, 'e': 0.4599999999999995}",30,0,-22.071583357002353,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.4499999999999995}",20,0,-53.646740910910985,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.4399999999999995}",20,0,-63.74816007041149,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
57,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,0,-16.140888690199994,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.4199999999999995}",30,0,-122.83194943065473,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.4099999999999995}",20,0,4.953779598562297,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.39999999999999947}",25,0,-77.90625374492188,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.38999999999999946}",20,0,-55.109297369461146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.37999999999999945}",30,0,-91.78830337238139,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.36999999999999944}",20,0,-14.394096553807909,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.35999999999999943}",20,8,-20.621628667209585,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,0,-57.636102699588406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.3399999999999994}",20,10,-61.20689469846696,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
67,False,"{'a': 0.5, 'e': 0.3299999999999994}",30,0,-8.28944828727845,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.3199999999999994}",20,0,12.11955974396378,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.3099999999999994}",20,0,-159.66435958434784,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 4}",0
70,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,10,-23.479718047815858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
71,False,"{'a': 0.5, 'e': 0.28999999999999937}",20,0,-33.94640921114965,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,8,-13.392918358937695,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.26999999999999935}",25,0,2.698856346083894,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.25999999999999934}",20,0,10.561694980611453,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.24999999999999933}",20,0,1.0050728723949796,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.23999999999999932}",30,16,-27.200383842465968,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.5, 'e': 0.22999999999999932}",25,0,-65.77142920991173,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.2199999999999993}",20,0,22.115873525373836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.2099999999999993}",20,0,25.519401520071487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.1999999999999993}",20,0,8.071008922624483,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.18999999999999928}",30,0,-5.967801456977637,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.17999999999999927}",30,12,-16.32630594741685,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.16999999999999926}",25,0,-78.28619388390881,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.15999999999999925}",25,0,-16.051490636440118,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.14999999999999925}",30,1,-35.49342262567881,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 1}",1
86,False,"{'a': 0.5, 'e': 0.13999999999999924}",35,0,-51.0799865828246,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.12999999999999923}",30,0,-21.18267715267677,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.11999999999999923}",35,0,16.306919425464212,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.10999999999999924}",20,0,28.569475833208205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.09999999999999924}",25,0,13.729905881581283,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.08999999999999925}",20,0,-66.34325960359405,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
92,False,"{'a': 0.5, 'e': 0.07999999999999925}",30,0,-28.669459079143053,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.06999999999999926}",25,19,9.968292559311832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.059999999999999255}",20,4,23.66062519720732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.04999999999999925}",25,0,-12.68961449573738,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.03999999999999925}",25,0,24.66370669622652,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.02999999999999925}",25,0,39.181666214005816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.019999999999999248}",25,11,21.82388870415992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.019899999999999248}",20,0,17.378896350851143,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.01979999999999925}",20,0,23.95473954216601,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.01969999999999925}",25,19,7.68241006834467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.01959999999999925}",25,0,34.10520805790569,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.01949999999999925}",30,0,31.968695777090495,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.01939999999999925}",30,8,-6.359419178119685,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.5, 'e': 0.019299999999999252}",25,0,27.966851727426615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.019199999999999252}",20,0,-11.18531079993239,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.019099999999999253}",20,0,27.805662856210645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.018999999999999254}",30,0,44.01834784257422,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.018899999999999254}",25,0,34.26912320115699,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.018799999999999255}",25,13,12.20532370675038,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.018699999999999255}",30,0,30.247385050460444,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.018599999999999256}",20,6,21.811010470475807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.018499999999999257}",25,3,32.38570434775324,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.018399999999999257}",20,0,25.721395460990255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.018299999999999258}",25,0,21.306988036651646,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.01819999999999926}",25,0,-8.402986399691438,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.01809999999999926}",20,0,20.671823196502388,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.01799999999999926}",25,7,23.069907546397516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.01789999999999926}",25,0,15.753912280903904,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.01779999999999926}",20,0,33.42624015304339,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.01769999999999926}",20,8,18.907861430478054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.017599999999999262}",20,0,17.27581488584935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.017499999999999263}",25,0,25.143443134183713,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.017399999999999263}",20,1,18.852694731369763,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.017299999999999264}",20,1,23.088563229093634,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.017199999999999264}",20,13,10.630854223787644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.017099999999999265}",25,7,33.532625507999,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.016999999999999266}",25,0,35.27668831762526,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.016899999999999266}",25,0,-15.50394254790946,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.016799999999999267}",20,0,24.33128263767041,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.016699999999999268}",20,11,-0.24854431591875614,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.016599999999999268}",20,6,28.809667835906072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.01649999999999927}",20,0,29.047743913531516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.01639999999999927}",25,0,-7.271298572697024,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.01629999999999927}",20,0,34.777656937515324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.01619999999999927}",20,0,29.1613809167454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.01609999999999927}",25,17,10.570793944006416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.015999999999999272}",25,0,35.049641817366464,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.015899999999999272}",25,0,34.40739165356114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.015799999999999273}",20,5,25.42626882270343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.015699999999999274}",30,0,24.97798209269671,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.015599999999999274}",25,0,-7.140018920345934,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.015499999999999275}",25,0,23.89625693987908,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.015399999999999275}",30,0,48.061822032240116,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.015299999999999276}",30,4,17.42708003411572,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.015199999999999277}",25,0,32.98314703925597,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.015099999999999277}",25,0,16.677987131263645,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.014999999999999278}",25,0,35.797257832921005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.014899999999999278}",30,4,39.962817042991794,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.014799999999999279}",20,10,17.976701899189536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.01469999999999928}",30,0,-9.59100617915879,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.01459999999999928}",20,7,17.730067941980277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.01449999999999928}",20,8,21.607157426787783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.014399999999999281}",20,7,21.594819774797504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.014299999999999282}",25,14,4.744306538910294,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.014199999999999283}",25,9,16.32591566570114,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.014099999999999283}",20,10,17.80824747028922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.013999999999999284}",20,0,29.535283474410928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.013899999999999284}",30,0,8.911288187271271,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.013799999999999285}",20,10,15.503414386309528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.013699999999999286}",20,16,9.6649080810476,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.013599999999999286}",30,0,36.34229941219679,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.013499999999999287}",25,9,23.21039661765696,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.013399999999999287}",35,7,27.152957053030025,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.013299999999999288}",25,0,22.74222122342546,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.013199999999999289}",25,0,-7.183549973116481,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.01309999999999929}",25,0,21.713291185872528,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.01299999999999929}",25,0,32.88946353388839,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.01289999999999929}",25,0,28.97299155439472,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.012799999999999291}",35,11,41.68334766385879,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.012699999999999292}",20,0,19.75847900878681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.012599999999999292}",20,0,-15.54345625019426,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.012499999999999293}",30,0,40.33209376479307,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.012399999999999294}",20,0,30.74039478707842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.012299999999999294}",20,0,25.96509155583605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.012199999999999295}",25,0,33.018952376221996,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.012099999999999295}",25,5,23.28488255188016,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.011999999999999296}",20,0,27.529319565341538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.011899999999999297}",30,0,43.77074374706715,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.011799999999999297}",20,0,-1.0321250462475746,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.011699999999999298}",20,0,26.392330753220023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.011599999999999298}",25,0,28.72789198033772,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.011499999999999299}",20,0,25.573072132100478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.0113999999999993}",20,0,16.948030816318337,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
